typeID,solarSystemID,radius,itemName
2063,30004009,4470000,49-U6U II
2015,30004009,5170000,49-U6U III
2017,30004009,5260000,49-U6U IV
13,30004009,14660000,49-U6U V
13,30004009,18150000,49-U6U VI
2017,30004009,12410000,49-U6U VII
13,30004009,61800000,49-U6U VIII
13,30004009,32940000,49-U6U IX
2016,30004010,5450000,M1BZ-2 I
2016,30004010,9530000,M1BZ-2 II
13,30004010,65300000,M1BZ-2 III
13,30004010,55150000,M1BZ-2 IV
12,30004010,43290000,M1BZ-2 V
2016,30004011,2040000,N-M1A3 I
2016,30004011,2830000,N-M1A3 II
2016,30004011,3690000,N-M1A3 III
2016,30004011,3120000,N-M1A3 IV
2017,30004011,5560000,N-M1A3 V
2016,30004011,3460000,N-M1A3 VI
13,30004011,17650000,N-M1A3 VII
13,30004011,16630000,N-M1A3 VIII
13,30004011,18410000,N-M1A3 IX
2015,30004012,1830000,8QT-H4 I
2016,30004012,2280000,8QT-H4 II
2016,30004012,3210000,8QT-H4 III
2016,30004012,3490000,8QT-H4 IV
2014,30004012,2420000,8QT-H4 V
2063,30004012,2620000,8QT-H4 VI
2017,30004012,8360000,8QT-H4 VII
2017,30004012,8640000,8QT-H4 VIII
13,30004012,22800000,8QT-H4 IX
13,30004012,33190000,8QT-H4 X
2016,30004013,6150000,F2OY-X I
13,30004013,17950000,F2OY-X II
13,30004013,81610000,F2OY-X III
13,30004013,103210000,F2OY-X IV
12,30004013,54070000,F2OY-X V
2016,30004013,3240000,F2OY-X VI
2016,30004014,3190000,4-2UXV I
2015,30004014,2640000,4-2UXV II
2016,30004014,5060000,4-2UXV III
11,30004014,7180000,4-2UXV IV
13,30004014,25580000,4-2UXV V
13,30004014,49300000,4-2UXV VI
13,30004014,42490000,4-2UXV VII
13,30004014,13400000,4-2UXV VIII
2016,30004015,3080000,RKM-GE I
11,30004015,7970000,RKM-GE II
13,30004015,23820000,RKM-GE III
13,30004015,107990000,RKM-GE IV
13,30004015,134200000,RKM-GE V
13,30004015,83670000,RKM-GE VI
2016,30004015,3780000,RKM-GE VII
2016,30004016,2070000,DG-L7S I
2015,30004016,2510000,DG-L7S II
2016,30004016,2970000,DG-L7S III
2014,30004016,3130000,DG-L7S IV
11,30004016,9050000,DG-L7S V
13,30004016,29390000,DG-L7S VI
13,30004016,27930000,DG-L7S VII
13,30004016,24120000,DG-L7S VIII
2016,30004017,2240000,K4-RFZ I
2016,30004017,2840000,K4-RFZ II
2017,30004017,4140000,K4-RFZ III
11,30004017,4090000,K4-RFZ IV
2017,30004017,11530000,K4-RFZ V
13,30004017,45710000,K4-RFZ VI
2014,30004017,12680000,K4-RFZ VII
13,30004017,14620000,K4-RFZ VIII
12,30004017,17010000,K4-RFZ IX
2015,30004018,2140000,L-FVHR I
2016,30004018,2700000,L-FVHR II
2015,30004018,3860000,L-FVHR III
2016,30004018,3880000,L-FVHR IV
11,30004018,4910000,L-FVHR V
2014,30004018,6790000,L-FVHR VI
11,30004018,5400000,L-FVHR VII
13,30004018,41720000,L-FVHR VIII
13,30004018,27920000,L-FVHR IX
13,30004018,12860000,L-FVHR X
12,30004018,7010000,L-FVHR XI
2016,30004018,5420000,L-FVHR XII
2015,30004019,2170000,3-FKCZ I
2015,30004019,3100000,3-FKCZ II
2014,30004019,2740000,3-FKCZ III
2016,30004019,3260000,3-FKCZ IV
11,30004019,5060000,3-FKCZ V
2063,30004019,3560000,3-FKCZ VI
2016,30004019,10360000,3-FKCZ VII
2016,30004019,2990000,3-FKCZ VIII
2017,30004019,10310000,3-FKCZ IX
2014,30004019,4460000,3-FKCZ X
2016,30004020,1800000,ED-L9T I
2016,30004020,1810000,ED-L9T II
2017,30004020,3980000,ED-L9T III
2016,30004020,5590000,ED-L9T IV
11,30004020,7690000,ED-L9T V
11,30004020,10110000,ED-L9T VI
13,30004020,13410000,ED-L9T VII
2016,30004020,8720000,ED-L9T VIII
2016,30004020,8350000,ED-L9T IX
2015,30004021,5050000,LS-V29 I
11,30004021,6250000,LS-V29 II
13,30004021,52180000,LS-V29 III
13,30004021,37920000,LS-V29 IV
12,30004021,30510000,LS-V29 V
2016,30004022,2280000,9SBB-9 I
2016,30004022,2130000,9SBB-9 II
2016,30004022,3820000,9SBB-9 III
2016,30004022,2970000,9SBB-9 IV
2016,30004022,2160000,9SBB-9 V
2016,30004022,2040000,9SBB-9 VI
13,30004022,87080000,9SBB-9 VII
2014,30004022,5980000,9SBB-9 VIII
12,30004022,22370000,9SBB-9 IX
2016,30004023,2030000,I1Y-IU I
2016,30004023,4340000,I1Y-IU II
2016,30004023,4980000,I1Y-IU III
2016,30004023,10910000,I1Y-IU IV
11,30004023,4460000,I1Y-IU V
13,30004023,19680000,I1Y-IU VI
2014,30004023,5610000,I1Y-IU VII
13,30004023,29530000,I1Y-IU VIII
13,30004023,35220000,I1Y-IU IX
13,30004023,16600000,I1Y-IU X
12,30004023,11940000,I1Y-IU XI
2015,30004023,3300000,I1Y-IU XII
2016,30004024,1630000,U-HYZN I
2015,30004024,2000000,U-HYZN II
2016,30004024,1630000,U-HYZN III
2015,30004024,2080000,U-HYZN IV
11,30004024,6360000,U-HYZN V
13,30004024,27120000,U-HYZN VI
2015,30004024,3220000,U-HYZN VII
2014,30004024,12470000,U-HYZN VIII
2017,30004024,13020000,U-HYZN IX
2017,30004024,14210000,U-HYZN X
2016,30004024,2420000,U-HYZN XI
2017,30004025,3990000,8-YNBE I
2016,30004025,2990000,8-YNBE II
2016,30004025,6160000,8-YNBE III
11,30004025,7300000,8-YNBE IV
11,30004025,10660000,8-YNBE V
11,30004025,6630000,8-YNBE VI
13,30004025,64360000,8-YNBE VII
13,30004025,47650000,8-YNBE VIII
12,30004025,19450000,8-YNBE IX
2016,30004025,9130000,8-YNBE X
2015,30004026,6810000,YQX-7U I
13,30004026,28000000,YQX-7U II
13,30004026,29840000,YQX-7U III
2016,30004026,12030000,YQX-7U IV
13,30004026,105189260,YQX-7U V
12,30004026,35760000,YQX-7U VI
2017,30004026,6590000,YQX-7U VII
2063,30004026,2500000,YQX-7U VIII
2016,30004027,2860000,QY1E-N I
2016,30004027,5080000,QY1E-N II
2014,30004027,6500000,QY1E-N III
13,30004027,53680000,QY1E-N IV
13,30004027,28900000,QY1E-N V
13,30004027,90850000,QY1E-N VI
2016,30004027,9630000,QY1E-N VII
2016,30004028,3400000,E-VKJV I
2016,30004028,3100000,E-VKJV II
2015,30004028,5270000,E-VKJV III
11,30004028,7040000,E-VKJV IV
11,30004028,4580000,E-VKJV V
11,30004028,10360000,E-VKJV VI
13,30004028,94430000,E-VKJV VII
13,30004028,14410000,E-VKJV VIII
2016,30004029,3360000,BX-VEX I
2016,30004029,3180000,BX-VEX II
2014,30004029,7260000,BX-VEX III
2016,30004029,2780000,BX-VEX IV
2017,30004029,5670000,BX-VEX V
13,30004029,35710000,BX-VEX VI
13,30004029,71850000,BX-VEX VII
2016,30004029,11120000,BX-VEX VIII
2016,30004029,12200000,BX-VEX IX
2016,30004030,2890000,B-7DFU I
2016,30004030,2250000,B-7DFU II
2016,30004030,4560000,B-7DFU III
11,30004030,5460000,B-7DFU IV
2016,30004030,5030000,B-7DFU V
11,30004030,9540000,B-7DFU VI
2016,30004030,3820000,B-7DFU VII
13,30004030,17850000,B-7DFU VIII
13,30004030,25360000,B-7DFU IX
13,30004030,13890000,B-7DFU X
2063,30004031,4050000,ZXJ-71 I
2015,30004031,3940000,ZXJ-71 II
2017,30004031,8660000,ZXJ-71 III
2016,30004031,2740000,ZXJ-71 IV
13,30004031,63010000,ZXJ-71 V
13,30004031,18830000,ZXJ-71 VI
2016,30004031,3250000,ZXJ-71 VII
13,30004031,91010000,ZXJ-71 VIII
12,30004031,38380000,ZXJ-71 IX
2017,30004031,9970000,ZXJ-71 X
2017,30004032,5880000,F-NXLQ I
2016,30004032,10230000,F-NXLQ II
2014,30004032,3230000,F-NXLQ III
2015,30004032,7200000,F-NXLQ IV
13,30004032,152410000,F-NXLQ V
13,30004032,77230000,F-NXLQ VI
12,30004032,14690000,F-NXLQ VII
12,30004032,6060000,F-NXLQ VIII
2016,30004032,8150000,F-NXLQ IX
2016,30004033,2840000,ES-Q0W I
13,30004033,16730000,ES-Q0W II
13,30004033,18910000,ES-Q0W III
2015,30004033,4380000,ES-Q0W IV
2014,30004033,3900000,ES-Q0W V
13,30004033,30490000,ES-Q0W VI
13,30004033,57200000,ES-Q0W VII
12,30004033,17870000,ES-Q0W VIII
2016,30004034,4130000,H74-B0 I
11,30004034,5310000,H74-B0 II
13,30004034,63130000,H74-B0 III
13,30004034,32540000,H74-B0 IV
13,30004034,132460000,H74-B0 V
12,30004034,58420000,H74-B0 VI
2015,30004034,4210000,H74-B0 VII
2016,30004034,3360000,H74-B0 VIII
2016,30004035,2120000,NU4-2G I
2017,30004035,8080000,NU4-2G II
13,30004035,29120000,NU4-2G III
13,30004035,17670000,NU4-2G IV
2017,30004035,9320000,NU4-2G V
13,30004035,39530000,NU4-2G VI
12,30004035,14090000,NU4-2G VII
2016,30004036,2010000,3D5K-R I
2015,30004036,2630000,3D5K-R II
2014,30004036,3610000,3D5K-R III
2016,30004036,2330000,3D5K-R IV
2015,30004036,2870000,3D5K-R V
2016,30004036,6190000,3D5K-R VI
11,30004036,4320000,3D5K-R VII
13,30004036,21390000,3D5K-R VIII
11,30004036,7790000,3D5K-R IX
2016,30004036,3130000,3D5K-R X
2016,30004037,2230000,1-3HWZ I
2016,30004037,2180000,1-3HWZ II
2016,30004037,3310000,1-3HWZ III
2017,30004037,5050000,1-3HWZ IV
2016,30004037,3500000,1-3HWZ V
13,30004037,11760000,1-3HWZ VI
13,30004037,39170000,1-3HWZ VII
13,30004037,23530000,1-3HWZ VIII
2016,30004038,2060000,XT-R36 I
2016,30004038,2380000,XT-R36 II
2015,30004038,3220000,XT-R36 III
11,30004038,4390000,XT-R36 IV
2016,30004038,6290000,XT-R36 V
11,30004038,5080000,XT-R36 VI
2016,30004038,8550000,XT-R36 VII
13,30004038,14140000,XT-R36 VIII
2015,30004039,4300000,5-MLDT I
11,30004039,5100000,5-MLDT II
2017,30004039,7500000,5-MLDT III
2014,30004039,3650000,5-MLDT IV
2015,30004039,9030000,5-MLDT V
13,30004039,115010000,5-MLDT VI
12,30004039,31690000,5-MLDT VII
2016,30004040,6060000,B-DBYQ I
2017,30004040,5670000,B-DBYQ II
13,30004040,75110000,B-DBYQ III
13,30004040,99110000,B-DBYQ IV
12,30004040,33290000,B-DBYQ V
2016,30004040,4500000,B-DBYQ VI
2016,30004040,3890000,B-DBYQ VII
2016,30004041,4680000,QXW-PV I
2015,30004041,6750000,QXW-PV II
11,30004041,10050000,QXW-PV III
2014,30004041,4390000,QXW-PV IV
13,30004041,15030000,QXW-PV V
2016,30004041,10620000,QXW-PV VI
11,30004041,7090000,QXW-PV VII
2016,30004042,6120000,DY-F70 I
13,30004042,52410000,DY-F70 II
2017,30004042,7310000,DY-F70 III
13,30004042,59090000,DY-F70 IV
13,30004042,94380000,DY-F70 V
13,30004042,35390000,DY-F70 VI
2016,30004042,5140000,DY-F70 VII
12,30004042,31490000,DY-F70 VIII
12,30004042,8410000,DY-F70 IX
2015,30004043,2300000,FD53-H I
2016,30004043,3330000,FD53-H II
2063,30004043,2060000,FD53-H III
2015,30004043,6160000,FD53-H IV
11,30004043,10260000,FD53-H V
2017,30004043,12300000,FD53-H VI
13,30004043,19210000,FD53-H VII
2016,30004043,2760000,FD53-H VIII
2015,30004044,2130000,O-ZXUV I
2015,30004044,2070000,O-ZXUV II
11,30004044,5130000,O-ZXUV III
2016,30004044,6400000,O-ZXUV IV
11,30004044,6480000,O-ZXUV V
13,30004044,15830000,O-ZXUV VI
13,30004044,12990000,O-ZXUV VII
2016,30004044,8330000,O-ZXUV VIII
13,30004044,19030000,O-ZXUV IX
2017,30004044,11800000,O-ZXUV X
2016,30004044,7160000,O-ZXUV XI
2015,30004045,2510000,77-KDQ I
2016,30004045,2720000,77-KDQ II
11,30004045,5320000,77-KDQ III
2063,30004045,4110000,77-KDQ IV
13,30004045,12800000,77-KDQ V
11,30004045,8790000,77-KDQ VI
2015,30004046,2900000,F7C-H0 I
2016,30004046,3440000,F7C-H0 II
2016,30004046,7660000,F7C-H0 III
13,30004046,27090000,F7C-H0 IV
13,30004046,13070000,F7C-H0 V
13,30004046,43250000,F7C-H0 VI
2016,30004047,1600000,TN-T7T I
2016,30004047,2700000,TN-T7T II
2016,30004047,3380000,TN-T7T III
2015,30004047,2030000,TN-T7T IV
2016,30004047,3340000,TN-T7T V
11,30004047,5030000,TN-T7T VI
2016,30004047,4540000,TN-T7T VII
13,30004047,37330000,TN-T7T VIII
2016,30004047,2730000,TN-T7T IX
13,30004047,26270000,TN-T7T X
2014,30004047,3080000,TN-T7T XI
2016,30004048,2320000,1-NW2G I
2016,30004048,3100000,1-NW2G II
2015,30004048,4030000,1-NW2G III
2016,30004048,6020000,1-NW2G IV
2016,30004048,3890000,1-NW2G V
11,30004048,9710000,1-NW2G VI
11,30004048,4720000,1-NW2G VII
2017,30004048,4050000,1-NW2G VIII
13,30004048,22000000,1-NW2G IX
2015,30004049,2510000,O-IVNH I
2016,30004049,5770000,O-IVNH II
2016,30004049,7030000,O-IVNH III
2017,30004049,6670000,O-IVNH IV
13,30004049,52860000,O-IVNH V
13,30004049,29720000,O-IVNH VI
13,30004049,12760000,O-IVNH VII
2063,30004050,4260000,O-0HW8 I
2015,30004050,6820000,O-0HW8 II
11,30004050,8300000,O-0HW8 III
11,30004050,4610000,O-0HW8 IV
2016,30004050,10490000,O-0HW8 V
13,30004050,24050000,O-0HW8 VI
13,30004050,56960000,O-0HW8 VII
13,30004050,52300000,O-0HW8 VIII
2016,30004050,5030000,O-0HW8 IX
12,30004050,28170000,O-0HW8 X
2017,30004050,8140000,O-0HW8 XI
2015,30004051,6740000,YI-8ZM I
2015,30004051,7960000,YI-8ZM II
2016,30004051,3820000,YI-8ZM III
13,30004051,52030000,YI-8ZM IV
13,30004051,39620000,YI-8ZM V
13,30004051,41120000,YI-8ZM VI
13,30004051,29100000,YI-8ZM VII
12,30004051,67390000,YI-8ZM VIII
2015,30004052,2380000,OU-X3P I
2016,30004052,3190000,OU-X3P II
2017,30004052,12000000,OU-X3P III
13,30004052,20380000,OU-X3P IV
2016,30004052,4390000,OU-X3P V
13,30004052,40100000,OU-X3P VI
2016,30004052,8680000,OU-X3P VII
2016,30004053,2710000,6-4V20 I
2016,30004053,2410000,6-4V20 II
2063,30004053,2200000,6-4V20 III
2016,30004053,4870000,6-4V20 IV
11,30004053,4810000,6-4V20 V
13,30004053,25860000,6-4V20 VI
13,30004053,30450000,6-4V20 VII
13,30004053,13890000,6-4V20 VIII
13,30004053,20290000,6-4V20 IX
2014,30004053,3920000,6-4V20 X
2015,30004054,2350000,Q-UA3C I
2016,30004054,2400000,Q-UA3C II
2016,30004054,2850000,Q-UA3C III
2015,30004054,7230000,Q-UA3C IV
13,30004054,15140000,Q-UA3C V
2016,30004054,7340000,Q-UA3C VI
13,30004054,54490000,Q-UA3C VII
13,30004054,52000000,Q-UA3C VIII
2016,30004054,2450000,Q-UA3C IX
12,30004054,9730000,Q-UA3C X
2016,30004055,3560000,W-4NUU I
2015,30004055,6080000,W-4NUU II
2016,30004055,4710000,W-4NUU III
2016,30004055,2760000,W-4NUU IV
13,30004055,32800000,W-4NUU V
13,30004055,19410000,W-4NUU VI
13,30004055,49290000,W-4NUU VII
12,30004055,11020000,W-4NUU VIII
2015,30004056,1860000,8R-RTB I
2015,30004056,3330000,8R-RTB II
11,30004056,4410000,8R-RTB III
2016,30004056,5900000,8R-RTB IV
11,30004056,10130000,8R-RTB V
11,30004056,7450000,8R-RTB VI
13,30004056,14490000,8R-RTB VII
11,30004056,8970000,8R-RTB VIII
2016,30004056,10220000,8R-RTB IX
13,30004056,42010000,8R-RTB X
2015,30004057,1850000,6Z9-0M I
2017,30004057,4550000,6Z9-0M II
11,30004057,5790000,6Z9-0M III
13,30004057,13130000,6Z9-0M IV
2016,30004057,12660000,6Z9-0M V
13,30004057,32610000,6Z9-0M VI
13,30004057,14720000,6Z9-0M VII
2015,30004058,2770000,FQ9W-C I
2017,30004058,4930000,FQ9W-C II
2063,30004058,3500000,FQ9W-C III
13,30004058,14790000,FQ9W-C IV
13,30004058,44900000,FQ9W-C V
11,30004058,6170000,FQ9W-C VI
13,30004058,43120000,FQ9W-C VII
13,30004058,38680000,FQ9W-C VIII
2016,30004058,2560000,FQ9W-C IX
2014,30004058,3670000,FQ9W-C X
2063,30004059,3270000,9-4RP2 I
2017,30004059,12470000,9-4RP2 II
13,30004059,116630000,9-4RP2 III
13,30004059,70080000,9-4RP2 IV
12,30004059,43580000,9-4RP2 V
12,30004059,8900000,9-4RP2 VI
2016,30004060,1780000,O-BDXB I
2016,30004060,2560000,O-BDXB II
2016,30004060,6380000,O-BDXB III
2016,30004060,2450000,O-BDXB IV
2015,30004060,2670000,O-BDXB V
2016,30004060,12170000,O-BDXB VI
13,30004060,13440000,O-BDXB VII
13,30004060,13970000,O-BDXB VIII
13,30004060,24980000,O-BDXB IX
2014,30004060,5110000,O-BDXB X
13,30004060,57360000,O-BDXB XI
2016,30004060,5940000,O-BDXB XII
12,30004060,8790000,O-BDXB XIII
2016,30004061,2830000,G8AD-C I
2016,30004061,1970000,G8AD-C II
2016,30004061,1860000,G8AD-C III
2016,30004061,2820000,G8AD-C IV
2015,30004061,4870000,G8AD-C V
2016,30004061,3580000,G8AD-C VI
11,30004061,7520000,G8AD-C VII
2017,30004061,6700000,G8AD-C VIII
13,30004061,26810000,G8AD-C IX
13,30004061,25330000,G8AD-C X
13,30004061,54690000,G8AD-C XI
2016,30004061,2810000,G8AD-C XII
12,30004061,11380000,G8AD-C XIII
2016,30004062,1830000,XZH-4X I
2015,30004062,4000000,XZH-4X II
2017,30004062,4470000,XZH-4X III
13,30004062,40110000,XZH-4X IV
13,30004062,22400000,XZH-4X V
13,30004062,33740000,XZH-4X VI
13,30004062,20770000,XZH-4X VII
2016,30004063,2800000,Z-Y7R7 I
2016,30004063,2590000,Z-Y7R7 II
2015,30004063,3840000,Z-Y7R7 III
11,30004063,7420000,Z-Y7R7 IV
13,30004063,40150000,Z-Y7R7 V
13,30004063,19640000,Z-Y7R7 VI
13,30004063,26510000,Z-Y7R7 VII
2016,30004064,3080000,MJYW-3 I
2017,30004064,5570000,MJYW-3 II
13,30004064,17170000,MJYW-3 III
2016,30004064,12570000,MJYW-3 IV
13,30004064,15610000,MJYW-3 V
13,30004064,74310000,MJYW-3 VI
13,30004064,37620000,MJYW-3 VII
12,30004064,30540000,MJYW-3 VIII
12,30004064,8880000,MJYW-3 IX
2015,30004065,2920000,PPG-XC I
2016,30004065,2650000,PPG-XC II
2016,30004065,4050000,PPG-XC III
2016,30004065,11930000,PPG-XC IV
13,30004065,31470000,PPG-XC V
13,30004065,25400000,PPG-XC VI
12,30004065,24280000,PPG-XC VII
2015,30004066,1860000,QA1-BT I
2016,30004066,2830000,QA1-BT II
2015,30004066,3730000,QA1-BT III
2016,30004066,4300000,QA1-BT IV
13,30004066,25350000,QA1-BT V
2016,30004066,2920000,QA1-BT VI
13,30004066,15880000,QA1-BT VII
2017,30004066,5530000,QA1-BT VIII
2016,30004067,2110000,5S-KNL I
2016,30004067,2180000,5S-KNL II
2016,30004067,3730000,5S-KNL III
11,30004067,4240000,5S-KNL IV
2017,30004067,5030000,5S-KNL V
2017,30004067,13570000,5S-KNL VI
13,30004067,12000000,5S-KNL VII
2015,30004068,2220000,00TY-J I
2016,30004068,3620000,00TY-J II
2016,30004068,4410000,00TY-J III
2015,30004068,7430000,00TY-J IV
13,30004068,37380000,00TY-J V
13,30004068,77810000,00TY-J VI
13,30004068,18260000,00TY-J VII
2016,30004068,11090000,00TY-J VIII
2016,30004069,4400000,XG-D1L I
2017,30004069,4620000,XG-D1L II
2016,30004069,9080000,XG-D1L III
11,30004069,11650000,XG-D1L IV
13,30004069,13050000,XG-D1L V
13,30004069,16530000,XG-D1L VI
11,30004069,8020000,XG-D1L VII
2016,30004070,2710000,6RCQ-V I
2016,30004070,4220000,6RCQ-V II
2016,30004070,5110000,6RCQ-V III
11,30004070,6630000,6RCQ-V IV
2014,30004070,11690000,6RCQ-V V
2016,30004070,5880000,6RCQ-V VI
13,30004070,19320000,6RCQ-V VII
13,30004070,31980000,6RCQ-V VIII
2016,30004071,1970000,28O-JY I
2016,30004071,3000000,28O-JY II
2017,30004071,5050000,28O-JY III
2014,30004071,3350000,28O-JY IV
11,30004071,4680000,28O-JY V
2016,30004071,4860000,28O-JY VI
2017,30004071,11070000,28O-JY VII
11,30004071,5290000,28O-JY VIII
13,30004071,70370000,28O-JY IX
2063,30004072,1840000,CX7-70 I
2016,30004072,2640000,CX7-70 II
2016,30004072,3920000,CX7-70 III
11,30004072,5240000,CX7-70 IV
2014,30004072,7380000,CX7-70 V
13,30004072,53900000,CX7-70 VI
13,30004072,47570000,CX7-70 VII
13,30004072,14950000,CX7-70 VIII
2063,30004073,3010000,6ON-RW I
2016,30004073,5420000,6ON-RW II
11,30004073,5900000,6ON-RW III
11,30004073,7610000,6ON-RW IV
13,30004073,20590000,6ON-RW V
13,30004073,44950000,6ON-RW VI
12,30004073,71630000,6ON-RW VII
2015,30004074,3560000,U65-CN I
2016,30004074,3950000,U65-CN II
11,30004074,7700000,U65-CN III
13,30004074,14450000,U65-CN IV
13,30004074,65310000,U65-CN V
13,30004074,64060000,U65-CN VI
12,30004074,7670000,U65-CN VII
2016,30004074,12410000,U65-CN VIII
2016,30004074,6600000,U65-CN IX
2016,30004075,5870000,X-M9ON I
2016,30004075,7220000,X-M9ON II
13,30004075,37130000,X-M9ON III
13,30004075,59870000,X-M9ON IV
12,30004075,31720000,X-M9ON V
2016,30004075,4540000,X-M9ON VI
2015,30004076,2420000,P5-KCC I
2016,30004076,5400000,P5-KCC II
2016,30004076,4000000,P5-KCC III
11,30004076,5920000,P5-KCC IV
2016,30004076,2100000,P5-KCC V
2016,30004076,6260000,P5-KCC VI
11,30004076,10540000,P5-KCC VII
13,30004076,39730000,P5-KCC VIII
13,30004076,12860000,P5-KCC IX
2016,30004077,2060000,Hiroudeh I
2015,30004077,2600000,Hiroudeh II
2016,30004077,3720000,Hiroudeh III
2016,30004077,7610000,Hiroudeh IV
2016,30004077,3950000,Hiroudeh V
2016,30004077,9840000,Hiroudeh VI
2015,30004077,4350000,Hiroudeh VII
13,30004077,42560000,Hiroudeh VIII
12,30004078,24599272,Dresi I
2016,30004078,7270000,Dresi II
2063,30004079,1940000,Aphend I
2015,30004079,4160000,Aphend II
2016,30004079,2740000,Aphend III
2016,30004079,3480000,Aphend IV
11,30004079,6170000,Aphend V
13,30004079,23610000,Aphend VI
13,30004079,27810000,Aphend VII
13,30004079,13580000,Aphend VIII
2016,30004080,2580000,Romi I
2015,30004080,6640000,Romi II
2063,30004080,3610000,Romi III
13,30004080,25550000,Romi IV
13,30004080,14810000,Romi V
13,30004080,14700000,Romi VI
13,30004080,33290000,Romi VII
2016,30004081,1890000,Zororzih I
2016,30004081,3790000,Zororzih II
2016,30004081,2230000,Zororzih III
2016,30004081,6740000,Zororzih IV
2016,30004081,5320000,Zororzih V
13,30004081,43000000,Zororzih VI
13,30004081,20640000,Zororzih VII
13,30004081,17210000,Zororzih VIII
2016,30004081,7720000,Zororzih IX
12,30004081,8650000,Zororzih X
2014,30004081,3590000,Zororzih XI
2063,30004082,3080000,Aharalel I
13,30004082,20360000,Aharalel II
13,30004082,143510000,Aharalel III
12,30004082,34790000,Aharalel IV
12,30004082,11600000,Aharalel V
2016,30004083,2070000,Gensela I
2016,30004083,1900000,Gensela II
2015,30004083,1730000,Gensela III
2016,30004083,2000000,Gensela IV
2017,30004083,6610000,Gensela V
2017,30004083,4950000,Gensela VI
2017,30004083,15430000,Gensela VII
13,30004083,22440000,Gensela VIII
13,30004083,13480000,Gensela IX
13,30004083,18510000,Gensela X
12,30004083,7680000,Gensela XI
2016,30004084,2780000,Ghesis I
2017,30004084,5470000,Ghesis II
2016,30004084,4840000,Ghesis III
13,30004084,55970000,Ghesis IV
13,30004084,26770000,Ghesis V
2016,30004085,2330000,Gamdis I
2016,30004085,4170000,Gamdis II
11,30004085,5160000,Gamdis III
2016,30004085,4880000,Gamdis IV
2017,30004085,4410000,Gamdis V
11,30004085,9180000,Gamdis VI
13,30004085,13930000,Gamdis VII
13,30004085,17690000,Gamdis VIII
2016,30004085,3770000,Gamdis IX
13,30004085,72960000,Gamdis X
12,30004085,9960000,Gamdis XI
2016,30004086,1910000,Joamma I
